timestamp,building_id,active_power_kw,ambient_temp_c,is_mall_open,target_load_60m,load_lag_1h,load_lag_2h,load_lag_3h,load_lag_24h,load_roll_mean_6h,load_roll_max_6h,load_roll_std_6h,sin_hour,cos_hour,day_of_week,is_weekend
2026-08-21 17:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4612.02,30.3,1,4532.49,4798.55,4995.86,5218.12,4603.66,5001.3,5302.27,167.21087204616063,-0.9978589232386035,-0.06540312923014273,4,0
2026-08-21 18:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4653.4,29.4,1,4338.59,4741.63,5050.21,5250.19,4574.52,4991.402083333333,5302.27,182.87957753145204,-1.0,-1.8369701987210297e-16,4,0
2026-08-21 18:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4749.51,30.0,1,4406.14,4991.23,5136.98,5105.46,4556.35,4983.554166666667,5302.27,193.32391430642065,-0.9978589232386036,0.06540312923014237,4,0
2026-08-21 18:30:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4422.07,27.4,1,4490.22,4632.98,5146.18,4998.61,4639.72,4976.846666666666,5302.27,198.68739380739189,-0.9914448613738105,0.13052619222005127,4,0
2026-08-21 18:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4532.49,28.2,1,4430.43,4612.02,4798.55,4995.86,4378.87,4960.731666666667,5302.27,226.62730971828503,-0.9807852804032304,0.1950903220161283,4,0
2026-08-21 19:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4338.59,28.6,1,4427.31,4653.4,4741.63,5050.21,4303.8,4941.86625,5302.27,242.76721306120086,-0.9659258262890684,0.2588190451025203,4,0
2026-08-21 19:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4406.14,26.7,1,4372.12,4749.51,4991.23,5136.98,4520.41,4914.33125,5302.27,271.70624907301726,-0.9469301294951057,0.3214394653031615,4,0
2026-08-21 19:30:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4490.22,25.5,1,4375.68,4422.07,4632.98,5146.18,4443.36,4891.6925,5302.27,290.6276473166049,-0.923879532511287,0.38268343236508917,4,0
2026-08-21 19:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4430.43,26.1,1,4335.98,4532.49,4612.02,4798.55,4237.43,4869.045833333334,5302.27,300.0996671820144,-0.8968727415326884,0.442288690219001,4,0
2026-08-21 20:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4427.31,24.9,1,4386.42,4338.59,4653.4,4741.63,4281.1,4840.942916666666,5302.27,308.51521861524475,-0.8660254037844386,0.5000000000000001,4,0
2026-08-21 20:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4372.12,25.3,1,4249.44,4406.14,4749.51,4991.23,4271.97,4817.751666666667,5302.27,318.0733554258925,-0.8314696123025455,0.5555702330196018,4,0
2026-08-21 20:30:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4375.68,24.1,1,4490.74,4490.22,4422.07,4632.98,4264.22,4783.440416666667,5302.27,319.9522150528296,-0.7933533402912357,0.6087614290087199,4,0
2026-08-21 20:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4335.98,22.9,1,4271.89,4430.43,4532.49,4612.02,4386.57,4744.8324999999995,5250.19,310.3859707616535,-0.7518398074789772,0.6593458151000691,4,0
2026-08-21 21:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4386.42,22.7,1,4430.22,4427.31,4338.59,4653.4,4346.13,4708.076666666667,5250.19,304.0697065200513,-0.7071067811865477,0.7071067811865474,4,0
2026-08-21 21:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4249.44,22.7,1,2176.25,4372.12,4406.14,4749.51,4392.38,4672.08625,5146.18,287.79760328960475,-0.6593458151000687,0.7518398074789775,4,0
2026-08-21 21:30:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4490.74,21.5,1,2129.97,4375.68,4490.22,4422.07,4233.57,4636.41875,5146.18,284.78188012266014,-0.608761429008721,0.7933533402912349,4,0
2026-08-21 21:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4271.89,20.5,1,2271.13,4335.98,4430.43,4532.49,4366.4,4615.2575,5146.18,275.4134579808292,-0.555570233019603,0.8314696123025447,4,0
2026-08-21 22:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,4430.22,20.5,1,1859.67,4386.42,4427.31,4338.59,4365.2,4585.092083333333,5146.18,271.53455185665445,-0.5000000000000004,0.8660254037844384,4,0
2026-08-21 22:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,2176.25,19.8,0,2006.52,4249.44,4372.12,4406.14,2077.15,4559.259166666667,5146.18,254.3062029183617,-0.4422886902190014,0.8968727415326883,4,0
2026-08-21 22:30:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,2129.97,19.8,0,2174.41,4490.74,4375.68,4490.22,2070.84,4435.895416666667,5146.18,530.2654135674953,-0.38268343236508956,0.9238795325112868,4,0
2026-08-21 22:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,2271.13,19.1,0,1131.09,4271.89,4335.98,4430.43,2155.1,4310.22,4991.23,688.4417436880005,-0.32143946530316186,0.9469301294951056,4,0
2026-08-21 23:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1859.67,18.1,0,1174.56,4430.22,4386.42,4427.31,2195.9,4204.910833333333,4991.23,795.4806623939729,-0.25881904510252157,0.9659258262890681,4,0
2026-08-21 23:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,2006.52,18.7,0,1299.8,2176.25,4249.44,4372.12,1933.68,4084.829166666667,4991.23,918.8881438286384,-0.19509032201612872,0.9807852804032303,4,0
2026-08-21 23:30:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,2174.41,17.3,0,1115.79,2129.97,4490.74,4375.68,2206.84,3960.46625,4749.51,990.098676693224,-0.13052619222005168,0.9914448613738104,4,0
2026-08-21 23:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1131.09,15.9,0,1255.16,2271.13,4271.89,4335.98,1232.95,3858.025833333333,4749.51,1043.2528396190387,-0.0654031292301428,0.9978589232386035,4,0
2026-08-22 00:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1174.56,15.5,0,1293.64,1859.67,4430.22,4386.42,1388.84,3712.9870833333334,4749.51,1168.3407280951496,0.0,1.0,5,1
2026-08-22 00:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1299.8,16.4,0,1263.13,2006.52,2176.25,4249.44,1165.0,3568.035416666667,4749.51,1258.8889728437703,0.06540312923014306,0.9978589232386035,5,1
2026-08-22 00:30:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1115.79,15.9,0,1271.78,2174.41,2129.97,4490.74,1212.51,3424.2975000000006,4532.49,1313.8656678514333,0.13052619222005157,0.9914448613738104,5,1
2026-08-22 00:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1255.16,14.1,0,1183.06,1131.09,2271.13,4271.89,1234.47,3286.5358333333334,4532.49,1376.5389350797807,0.19509032201612825,0.9807852804032304,5,1
2026-08-22 01:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1293.64,14.9,0,1268.69,1174.56,1859.67,4430.22,1383.71,3149.9804166666668,4490.74,1409.72269771315,0.25881904510252074,0.9659258262890683,5,1
2026-08-22 01:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1263.13,15.4,0,1212.59,1299.8,2006.52,2176.25,1311.17,3023.1075,4490.74,1434.894349324684,0.3214394653031616,0.9469301294951057,5,1
2026-08-22 01:30:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1271.78,15.3,0,1224.75,1115.79,2174.41,2129.97,1245.37,2892.14875,4490.74,1446.5602153003065,0.3826834323650898,0.9238795325112867,5,1
2026-08-22 01:45:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1183.06,15.0,0,1328.8,1255.16,1131.09,2271.13,1134.21,2758.0470833333334,4490.74,1441.1424136411592,0.44228869021900125,0.8968727415326884,5,1
2026-08-22 02:00:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1268.69,14.5,0,1126.84,1293.64,1174.56,1859.67,1218.26,2622.74,4490.74,1429.6979162016355,0.49999999999999994,0.8660254037844387,5,1
2026-08-22 02:15:00+00:00,urn:ngsi-ld:Building:PUNE:BLD-PHOENIX-01,1212.59,15.0,0,1100.0,1263.13,1299.8,2006.52,1123.99,2491.130833333333,4490.74,1401.4605145468965,0.5555702330196022,0.8314696123025452,5,1
